date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
2/4/2015,507250,2,1,TRUE,130.0642,FALSE,TRUE,FALSE,1,TRUE,TRUE,2,2
2/18/2015,320000,1,2,FALSE,138.42547,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,3
11/5/2014,239000,2,2,FALSE,126.34808,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,1
12/3/2014,435000,3,3,FALSE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
9/22/2014,525000,3,3,FALSE,175.58667,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,3
10/9/2014,311000,3,2,TRUE,187.66406,FALSE,FALSE,FALSE,3,FALSE,TRUE,10,2
2/26/2015,484000,3,4,FALSE,334.4508,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,2
9/25/2014,330000,2,2,FALSE,141.21256,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
6/3/2014,235000,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
7/28/2014,285000,2,1,FALSE,179.30279,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,3
8/20/2014,495000,2,2,FALSE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
3/16/2015,332900,2,2,FALSE,110.55457,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
6/17/2014,472000,2,3,FALSE,109.62554,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
7/14/2014,279000,2,2,TRUE,132.85129,TRUE,FALSE,FALSE,1,TRUE,TRUE,7,3
9/5/2014,260000,2,2,FALSE,133.78032,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
7/28/2014,583800,2,3,FALSE,230.39944,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
9/23/2014,650000,3,3,FALSE,212.74787,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
3/23/2015,564500,3,2,TRUE,181.16085,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,3
10/10/2014,475000,3,5,TRUE,340.02497999999997,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,1
6/13/2014,454000,3,4,FALSE,244.33489,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
4/28/2015,900000,3,4,TRUE,391.12163,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,2
8/7/2014,311000,1,1,FALSE,79.89658,FALSE,FALSE,TRUE,1,FALSE,TRUE,8,2
7/2/2014,915000,2,5,TRUE,357.67655,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,4
7/16/2014,450000,1,2,TRUE,176.5157,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,2
4/27/2015,306000,1,2,FALSE,86.39979,FALSE,TRUE,FALSE,1,FALSE,TRUE,4,2
5/6/2015,637000,3,3,TRUE,158.86413,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,3
3/12/2015,220000,1,1,FALSE,72.46433999999999,FALSE,FALSE,TRUE,1,FALSE,TRUE,3,1
10/16/2014,413000,3,2,TRUE,221.10914,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,1
9/29/2014,348000,2,3,FALSE,219.25108,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,1
10/1/2014,429592,1,1,TRUE,185.06277599999999,FALSE,TRUE,TRUE,2,TRUE,FALSE,10,3
3/27/2015,552500,2,3,TRUE,120.7739,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,3
11/18/2014,250000,2,1,FALSE,136.56741,FALSE,FALSE,FALSE,2,FALSE,TRUE,11,1
5/19/2014,565000,3,3,FALSE,196.02533,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
8/6/2014,650500,3,3,TRUE,217.39302,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,3
8/1/2014,590000,2,3,TRUE,236.90265,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
5/5/2015,248000,2,1,FALSE,117.05778,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
3/12/2015,435000,2,4,TRUE,247.12198,FALSE,FALSE,FALSE,2,FALSE,TRUE,3,2
7/14/2014,559950,2,2,FALSE,196.95436,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
6/24/2014,257500,1,2,FALSE,109.62554,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,2
5/6/2014,250000,2,1,FALSE,97.54814999999999,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
10/6/2014,510000,3,2,FALSE,226.68332,TRUE,FALSE,FALSE,2,TRUE,TRUE,10,2
11/25/2014,775000,3,2,TRUE,194.16727,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,3
5/13/2014,591000,3,3,FALSE,251.76713,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
6/10/2014,175000,3,2,TRUE,179.30279,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
6/19/2014,510000,3,3,FALSE,242.47683,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
1/29/2015,550000,1,2,FALSE,83.6127,FALSE,TRUE,FALSE,1,TRUE,TRUE,1,3
8/20/2014,615000,2,2,TRUE,176.5157,FALSE,FALSE,TRUE,1,TRUE,TRUE,8,3
11/26/2014,580000,2,4,FALSE,202.52854,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
6/13/2014,849900,1,4,FALSE,211.81884,FALSE,FALSE,FALSE,2,FALSE,FALSE,6,3
12/3/2014,285000,2,2,TRUE,184.87697,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
11/22/2014,334900,1,3,FALSE,91.04494,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
8/18/2014,454000,1,2,FALSE,81.75464,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
12/10/2014,290500,3,4,FALSE,233.18653,FALSE,FALSE,FALSE,3,TRUE,FALSE,12,1
7/17/2014,375000,1,2,FALSE,87.32882,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
4/20/2015,635000,3,4,FALSE,288.92833,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
5/4/2015,710000,3,3,TRUE,264.77355,TRUE,TRUE,FALSE,3,TRUE,FALSE,5,3
1/16/2015,400000,2,3,FALSE,148.6448,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,3
6/9/2014,341000,3,3,TRUE,178.37376,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
3/30/2015,378500,3,2,TRUE,170.01248999999999,FALSE,FALSE,TRUE,2,FALSE,TRUE,3,2
8/11/2014,733000,2,4,FALSE,200.67048,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
9/19/2014,379000,2,3,FALSE,146.78674,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
8/19/2014,399000,2,3,FALSE,195.09629999999999,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,2
5/4/2015,225000,1,1,FALSE,93.83203,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
5/15/2014,575000,3,4,TRUE,280.56706,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
8/27/2014,625000,2,3,FALSE,216.46399,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
2/26/2015,341780,3,2,FALSE,209.96078,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,1
3/24/2015,237500,2,2,FALSE,97.54814999999999,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,1
12/24/2014,415000,1,2,TRUE,140.28353,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
6/23/2014,215000,2,1,FALSE,124.49002,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,1
5/12/2015,536000,2,2,FALSE,212.74787,FALSE,TRUE,FALSE,2,TRUE,FALSE,5,1
6/11/2014,371500,2,2,FALSE,127.27711,FALSE,FALSE,TRUE,2,FALSE,TRUE,6,2
3/31/2015,975000,3,4,TRUE,309.36699,FALSE,TRUE,FALSE,3,TRUE,TRUE,3,4
3/31/2015,833000,3,4,FALSE,209.96078,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
12/15/2014,710000,3,4,FALSE,284.28318,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
12/1/2014,480000,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,3
2/24/2015,255000,2,1,TRUE,139.3545,FALSE,FALSE,FALSE,2,FALSE,TRUE,2,2
4/27/2015,498000,3,3,FALSE,213.6769,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
3/22/2015,467000,2,2,FALSE,170.94152,FALSE,FALSE,FALSE,2,FALSE,FALSE,3,2
5/5/2014,400000,1,2,FALSE,196.02533,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
11/5/2014,319450,3,2,TRUE,209.03175,FALSE,FALSE,TRUE,2,FALSE,FALSE,11,1
5/6/2014,390000,3,2,TRUE,268.48967,FALSE,FALSE,FALSE,3,TRUE,TRUE,5,2
10/27/2014,268000,3,3,FALSE,170.94152,TRUE,FALSE,TRUE,3,FALSE,FALSE,10,1
6/27/2014,260000,1,2,FALSE,65.0321,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
12/11/2014,654000,2,2,TRUE,238.76071,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,4
4/17/2015,400000,2,3,FALSE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
3/4/2015,512000,2,2,TRUE,149.57383,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
10/1/2014,500000,2,3,TRUE,142.14159,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
6/10/2014,375500,2,3,FALSE,142.14159,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
10/1/2014,283000,3,2,TRUE,197.88339,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,1
11/25/2014,455000,2,3,FALSE,163.50928,FALSE,FALSE,TRUE,1,TRUE,TRUE,11,2
10/21/2014,798000,2,5,FALSE,264.680647,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
10/30/2014,580000,2,3,TRUE,167.2254,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
10/14/2014,280000,2,2,FALSE,126.34808,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
7/25/2014,310000,3,2,FALSE,137.49644,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,2
10/24/2014,650000,3,3,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
3/24/2015,757500,3,4,FALSE,317.72826,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
6/26/2014,475580,2,3,FALSE,141.21256,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,4
6/9/2014,345000,1,3,TRUE,124.49002,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,3
8/25/2014,235000,2,2,FALSE,112.41263,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,1
7/25/2014,597750,3,3,FALSE,214.60593,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
2/17/2015,325000,3,2,TRUE,182.08988,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,1
12/22/2014,637500,3,3,TRUE,215.53496,FALSE,FALSE,FALSE,3,FALSE,FALSE,12,3
1/13/2015,272000,1,1,FALSE,62.24501,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,2
2/2/2015,335000,2,3,FALSE,209.96078,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,1
8/29/2014,533300,3,4,FALSE,257.34131,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
9/2/2014,296000,3,2,FALSE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
9/23/2014,290000,3,2,TRUE,176.5157,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,1
10/20/2014,405000,2,2,FALSE,89.18688,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,4
6/9/2014,240000,3,1,FALSE,177.44473,FALSE,FALSE,FALSE,1,FALSE,FALSE,6,1
2/23/2015,829900,3,3,TRUE,356.74752,FALSE,FALSE,FALSE,3,TRUE,FALSE,2,4
5/1/2015,244500,2,2,FALSE,112.41263,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,1
8/6/2014,361000,2,3,FALSE,181.16085,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,1
11/17/2014,417000,2,2,FALSE,185.806,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
4/23/2015,894000,3,4,FALSE,353.0314,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,4
5/23/2014,662990,2,2,FALSE,115.19972,FALSE,FALSE,TRUE,1,TRUE,FALSE,5,3
12/15/2014,535000,1,2,TRUE,141.21256,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,3
7/30/2014,458000,2,2,FALSE,145.85771,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,2
11/12/2014,620000,3,3,FALSE,218.32205,FALSE,TRUE,FALSE,1,TRUE,TRUE,11,4
3/25/2015,1127500,3,5,TRUE,359.53461,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,2
5/8/2014,375000,3,2,FALSE,297.847018,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
5/29/2014,950000,3,5,FALSE,384.61842,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,2
6/10/2014,566000,3,3,TRUE,226.68332,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
9/9/2014,290000,2,2,FALSE,157.9351,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,2
10/27/2014,287500,3,3,FALSE,209.03175,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
3/13/2015,400000,2,2,FALSE,196.95436,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
6/20/2014,830000,3,4,FALSE,258.27034,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
12/8/2014,180000,2,1,FALSE,72.46433999999999,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
5/8/2014,660000,2,2,FALSE,122.63195999999999,FALSE,FALSE,TRUE,1,TRUE,FALSE,5,3
6/5/2014,395000,2,2,FALSE,135.63838,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
3/6/2015,1050000,3,5,FALSE,379.04424,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
2/9/2015,130000,2,2,FALSE,103.12233,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,4
10/27/2014,513000,3,2,TRUE,194.16727,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,3
5/9/2014,525000,2,3,FALSE,188.59309,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
1/6/2015,200000,2,1,FALSE,114.27069,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,1
5/21/2014,332500,2,2,FALSE,167.2254,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
12/3/2014,392000,3,3,FALSE,241.5478,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
3/10/2015,477500,3,2,TRUE,172.79958,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,2
5/19/2014,640000,1,4,FALSE,143.07062,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
5/12/2014,635000,2,3,FALSE,145.85771,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
11/6/2014,245000,2,2,TRUE,169.08346,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,1
6/9/2014,288350,2,2,TRUE,172.79958,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
3/24/2015,350000,2,2,TRUE,156.07704,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,3
6/19/2014,945000,1,4,FALSE,235.97362,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
4/17/2015,345000,2,3,FALSE,203.45757,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
8/25/2014,608000,1,2,TRUE,129.13517,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,4
2/28/2015,997000,3,5,FALSE,318.65729,FALSE,FALSE,FALSE,3,TRUE,FALSE,2,2
6/20/2014,925000,3,3,TRUE,291.71542,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,4
3/12/2015,319900,1,2,FALSE,128.20614,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,2
5/28/2014,236000,3,2,TRUE,170.01248999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
9/23/2014,617000,2,3,FALSE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
5/28/2014,370000,3,4,FALSE,287.07027,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
6/16/2014,220000,3,2,TRUE,208.10272,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,1
8/19/2014,604950,2,3,TRUE,196.02533,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
11/13/2014,397950,3,3,FALSE,196.95436,TRUE,FALSE,FALSE,1,TRUE,FALSE,11,2
5/10/2015,435000,2,2,FALSE,179.30279,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
5/23/2014,300000,3,3,FALSE,182.08988,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
3/25/2015,700000,3,2,TRUE,219.25108,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
4/7/2015,795000,1,1,FALSE,128.20614,FALSE,TRUE,FALSE,1,FALSE,FALSE,4,1
11/17/2014,545000,3,5,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
3/19/2015,442500,3,2,FALSE,222.9672,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
9/2/2014,605000,3,3,TRUE,225.75429,FALSE,FALSE,TRUE,2,TRUE,TRUE,9,2
3/30/2015,789888,3,4,TRUE,306.5799,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,4
9/30/2014,342000,2,2,TRUE,117.05778,FALSE,FALSE,FALSE,3,FALSE,FALSE,9,3
8/19/2014,602000,2,3,FALSE,146.78674,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
6/26/2014,405000,3,2,FALSE,206.24466,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
8/6/2014,430760,3,3,FALSE,251.76713,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
12/29/2014,340895,1,2,FALSE,85.47076,FALSE,FALSE,TRUE,1,FALSE,TRUE,12,2
11/24/2014,450000,2,2,TRUE,187.66406,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
3/11/2015,850000,2,5,FALSE,278.709,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,4
5/6/2015,427000,2,3,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
10/20/2014,420000,2,1,TRUE,97.54814999999999,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,4
12/19/2014,245000,3,3,TRUE,179.30279,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
7/8/2014,383000,2,2,FALSE,194.16727,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,2
10/21/2014,240000,2,2,TRUE,119.84487,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
4/3/2015,352500,2,2,FALSE,136.56741,FALSE,FALSE,TRUE,1,TRUE,TRUE,4,2
1/26/2015,170000,1,1,FALSE,79.89658,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,1
1/28/2015,585000,2,4,FALSE,286.14124,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,2
11/14/2014,530000,3,4,FALSE,240.61877,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
6/9/2014,502000,2,3,FALSE,120.7739,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
5/13/2015,419950,1,3,FALSE,125.41905,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,4
4/2/2015,500000,3,2,TRUE,209.96078,FALSE,TRUE,FALSE,2,TRUE,TRUE,4,2
9/10/2014,405000,3,4,TRUE,341.139816,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,1
4/30/2015,274950,2,2,TRUE,145.85771,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,2
4/17/2015,360000,2,3,FALSE,137.49644,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
11/19/2014,542500,2,3,TRUE,178.37376,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
10/24/2014,257000,2,2,TRUE,167.2254,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
5/20/2014,320000,2,2,FALSE,137.49644,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
1/26/2015,594000,2,3,FALSE,193.23824,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,3
4/10/2015,305000,2,2,FALSE,137.49644,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,1
2/26/2015,440000,2,2,TRUE,163.50928,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
1/15/2015,315000,2,2,TRUE,204.3866,FALSE,FALSE,FALSE,2,TRUE,TRUE,1,2
8/6/2014,375000,3,2,TRUE,167.2254,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,2
6/27/2014,417000,3,2,TRUE,213.6769,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,2
9/17/2014,282000,2,3,TRUE,224.82526,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,1
3/13/2015,334998,1,1,TRUE,167.2254,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,2
5/5/2014,865000,3,5,FALSE,342.81207,FALSE,FALSE,FALSE,3,FALSE,FALSE,5,4
8/15/2014,475000,3,1,TRUE,186.73503,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
7/1/2014,402500,1,1,FALSE,74.3224,FALSE,FALSE,TRUE,1,FALSE,TRUE,7,3
5/12/2014,300000,1,2,TRUE,126.34808,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
4/7/2015,585000,3,4,TRUE,316.79923,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,3
3/14/2015,399950,2,2,TRUE,144.92867999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,3
5/14/2014,266000,2,2,TRUE,165.36734,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
2/16/2015,750000,3,4,TRUE,233.18653,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,4
2/26/2015,615000,2,2,TRUE,165.36734,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
11/7/2014,407185,2,3,FALSE,172.79958,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,3
12/15/2014,435000,2,3,TRUE,188.59309,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
4/17/2015,525000,2,2,TRUE,159.79316,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
8/12/2014,405000,1,2,TRUE,101.26427,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,4
9/9/2014,895000,1,3,TRUE,157.9351,FALSE,TRUE,FALSE,1,TRUE,TRUE,9,4
11/19/2014,375000,2,2,TRUE,179.30279,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,2
7/1/2014,581000,3,2,FALSE,151.43189,FALSE,FALSE,FALSE,1,FALSE,FALSE,7,3
6/30/2014,550000,3,2,TRUE,255.48325,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
3/4/2015,470000,2,3,FALSE,183.94794,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
6/26/2014,267000,2,2,FALSE,101.26427,TRUE,FALSE,FALSE,1,TRUE,TRUE,6,2
4/22/2015,872000,3,5,FALSE,265.70258,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
7/12/2014,451000,1,2,FALSE,83.6127,TRUE,FALSE,FALSE,1,FALSE,TRUE,7,3
1/28/2015,691000,3,5,FALSE,282.42512,FALSE,FALSE,FALSE,3,FALSE,FALSE,1,4
10/2/2014,315000,2,2,FALSE,145.85771,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
11/10/2014,700000,2,2,TRUE,180.23182,FALSE,TRUE,FALSE,2,FALSE,TRUE,11,3
11/17/2014,435000,3,2,TRUE,201.59951,FALSE,FALSE,FALSE,1,FALSE,FALSE,11,3
1/5/2015,420000,3,3,TRUE,273.13482,FALSE,FALSE,FALSE,3,FALSE,TRUE,1,2
6/23/2014,453000,3,2,TRUE,196.95436,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
8/1/2014,416500,2,2,FALSE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
6/4/2014,390000,2,2,FALSE,116.12875,FALSE,FALSE,TRUE,2,TRUE,TRUE,6,1
4/7/2015,390000,2,2,FALSE,113.34166,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
8/12/2014,320000,3,3,FALSE,203.45757,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
7/14/2014,576000,2,2,TRUE,105.90942,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
6/7/2014,462000,3,4,FALSE,285.21220999999997,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
5/11/2015,535000,3,2,FALSE,149.57383,FALSE,FALSE,FALSE,1,FALSE,FALSE,5,3
7/10/2014,295000,1,1,FALSE,68.74822,FALSE,TRUE,FALSE,1,FALSE,TRUE,7,3
6/22/2014,545000,3,3,FALSE,194.16727,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
4/24/2015,957000,3,3,TRUE,265.70258,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,4
7/28/2014,499100,2,2,FALSE,150.50286,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
5/28/2014,745000,2,2,TRUE,138.42547,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,4
12/8/2014,645000,2,4,FALSE,272.20579,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
12/9/2014,600000,3,3,TRUE,234.11556,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,2
5/15/2014,423000,3,2,TRUE,174.65764,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,2
9/29/2014,320000,1,1,FALSE,65.96113,FALSE,TRUE,FALSE,1,FALSE,TRUE,9,2
3/24/2015,442500,3,2,TRUE,231.32847,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,2
7/22/2014,350000,2,2,TRUE,195.09629999999999,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
5/12/2014,560000,2,3,FALSE,237.83168,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,1
3/17/2015,627800,3,4,FALSE,186.73503,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
10/30/2014,306500,1,2,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,FALSE,10,3
2/26/2015,347500,3,2,TRUE,207.17369,FALSE,FALSE,FALSE,3,FALSE,TRUE,2,1
4/27/2015,400000,1,2,FALSE,84.54173,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
7/2/2014,736000,1,3,TRUE,139.3545,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,4
5/7/2014,530000,2,2,TRUE,124.49002,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,4
4/27/2015,299000,2,3,FALSE,146.043516,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
10/15/2014,505000,1,3,FALSE,132.85129,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
7/24/2014,905000,3,5,FALSE,327.01856,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
2/27/2015,415000,2,2,TRUE,134.244835,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,3
10/16/2014,311300,1,2,FALSE,92.903,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,2
